Name,Position,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,fftoday,nfl,cbs,fleaflicker,espn,fox,fire,average,max,min,range,rel_range
Tyler Lockett,WR,3000,SF@Sea 04:25PM ET,7.122,Sea,7.0,3.5,7.44,3.8,6.3,,6.544,5.764,7.44,3.5,3.94,0.683553088133
Aaron Ripkowski,RB,3000,GB@Min 04:25PM ET,0.311,GB,,,,,,,,,,,,
Bradley Marquez,WR,3000,StL@Bal 01:00PM ET,0.744,StL,,,,,,1.3,,1.3,1.3,1.3,0.0,0.0
Devin Smith,WR,3000,NYJ@Hou 01:00PM ET,2.367,NYJ,,3.2,3.09,2.6,2.69,,,2.895,3.2,2.6,0.6,0.20725388601
Raheem Mostert,RB,3000,StL@Bal 01:00PM ET,0.0,Bal,,,,,,,,,,,,
Jeremy Butler,WR,3000,StL@Bal 01:00PM ET,3.1,Bal,,,,,3.04,,1.0482,2.0441,3.04,1.0482,1.9918,0.974414167604
De'Anthony Thomas,WR,3000,KC@SD 04:05PM ET,4.967,KC,4.5,7.7,3.95,8.1,4.9,10.4,1.994,5.93485714286,10.4,1.994,8.406,1.41637781629
Bishop Sankey,RB,3000,Ten@Jax 08:25PM ET,5.363,Ten,,,2.82,,,,,2.82,2.82,2.82,0.0,0.0
Cody Latimer,WR,3000,Den@Chi 01:00PM ET,0.75,Den,,1.6,,1.8,,4.61,,2.67,4.61,1.6,3.01,1.12734082397
Brittan Golden,WR,3000,Cin@Ari 08:30PM ET,0.0,Ari,,,,,1.01,,,1.01,1.01,1.01,0.0,0.0
Cordarrelle Patterson,WR,3000,GB@Min 04:25PM ET,1.167,Min,,5.7,,5.4,,,,5.55,5.7,5.4,0.3,0.0540540540541
Trey Williams,RB,3000,Dal@Mia 01:00PM ET,0.0,Dal,,,2.77,,1.19,,,1.98,2.77,1.19,1.58,0.79797979798
Damien Williams,RB,3000,Dal@Mia 01:00PM ET,2.333,Mia,,1.9,,2.4,1.15,,,1.81666666667,2.4,1.15,1.25,0.688073394495
Seth Roberts,WR,3000,Oak@Det 01:00PM ET,4.833,Oak,,,3.63,,6.12,10.44,,6.73,10.44,3.63,6.81,1.01188707281
Cameron Artis-Payne,RB,3000,Was@Car 01:00PM ET,0.775,Car,,1.9,,2.5,,,,2.2,2.5,1.9,0.6,0.272727272727
Lucky Whitehead,WR,3000,Dal@Mia 01:00PM ET,0.9,Dal,,,,,,1.38,,1.38,1.38,1.38,0.0,0.0
Jaelen Strong,WR,3000,NYJ@Hou 01:00PM ET,5.2,Hou,,7.8,3.15,6.9,,,2.299,5.03725,7.8,2.299,5.501,1.09206412229
Adam Thielen,WR,3000,GB@Min 04:25PM ET,2.444,Min,,,,,,,,,,,,
Mario Alford,WR,3000,Cin@Ari 08:30PM ET,0.0,Cin,,,,,,,,,,,,
Jeff Janis,WR,3000,GB@Min 04:25PM ET,1.1,GB,,1.8,,1.9,,,,1.85,1.9,1.8,0.1,0.0540540540541
Donteea Dye,WR,3000,TB@Phi 01:00PM ET,2.52,TB,5.0,,4.96,,5.45,6.83,3.84,5.216,6.83,3.84,2.99,0.573236196319
Brent Celek,TE,2900,TB@Phi 01:00PM ET,5.167,Phi,4.0,2.6,6.22,2.3,2.13,5.57,3.169,3.71271428571,6.22,2.13,4.09,1.10161991612
Zach Miller,TE,2900,Den@Chi 01:00PM ET,5.278,Chi,,,8.24,1.8,4.68,3.85,1.149,3.9438,8.24,1.149,7.091,1.79801206958
Kyle Rudolph,TE,2900,GB@Min 04:25PM ET,6.578,Min,6.0,11.4,7.35,11.7,5.97,8.42,5.604,8.06342857143,11.7,5.604,6.096,0.756005952803
Ravens ,DST,2700,StL@Bal 01:00PM ET,5.444,Bal,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,0.0,0.0
Owen Daniels,TE,2700,Den@Chi 01:00PM ET,7.722,Den,6.0,12.4,5.53,12.2,2.92,8.09,5.191,7.47585714286,12.4,2.92,9.48,1.2680820164
Justin Perillo,TE,2700,GB@Min 04:25PM ET,5.375,GB,,,,,2.98,,,2.98,2.98,2.98,0.0,0.0
Chiefs ,DST,2600,KC@SD 04:05PM ET,8.556,KC,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
Raiders ,DST,2600,Oak@Det 01:00PM ET,5.667,Oak,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,0.0,0.0
Jaguars ,DST,2600,Ten@Jax 08:25PM ET,5.889,Jax,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.0,0.0
Bills ,DST,2500,Buf@NE 08:30PM ET,7.667,Buf,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,0.0,0.0
Texans ,DST,2500,NYJ@Hou 01:00PM ET,7.111,Hou,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,0.0,0.0
Dolphins ,DST,2500,Dal@Mia 01:00PM ET,6.778,Mia,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,0.0,0.0
Mike Leach,TE,2500,Cin@Ari 08:30PM ET,0.0,Ari,,,,,,,,,,,,
Craig Stevens,TE,2500,Ten@Jax 08:25PM ET,1.633,Ten,,,,,,,2.245,2.245,2.245,2.245,0.0,0.0
Marcedes Lewis,TE,2500,Ten@Jax 08:25PM ET,2.189,Jax,,6.4,2.37,6.2,2.91,4.57,1.689,4.02316666667,6.4,1.689,4.711,1.17096814284
Vernon Davis,TE,2500,Den@Chi 01:00PM ET,5.163,Den,4.5,7.0,8.8,6.5,6.73,5.16,7.564,6.60771428571,8.8,4.5,4.3,0.650754529338
Scott Chandler,TE,2500,Buf@NE 08:30PM ET,4.3,NE,2.0,6.8,4.51,6.4,5.9,4.63,2.688,4.704,6.8,2.0,4.8,1.02040816327
Scott Chandler,TE,2500,Buf@NE 08:30PM ET,4.3,NE,2.0,6.8,4.51,6.4,5.9,4.63,2.688,4.704,6.8,2.0,4.8,1.02040816327
Clark Harris,TE,2500,Cin@Ari 08:30PM ET,0.0,Cin,,,,,,,,,,,,
Anthony Fasano,TE,2500,Ten@Jax 08:25PM ET,5.567,Ten,,4.4,4.29,4.2,5.55,5.4,4.81,4.775,5.55,4.2,1.35,0.282722513089
Brandon Pettigrew,TE,2500,Oak@Det 01:00PM ET,3.275,Det,,,3.95,,2.58,3.27,,3.26666666667,3.95,2.58,1.37,0.419387755102
Kellen Davis,TE,2500,NYJ@Hou 01:00PM ET,0.789,NYJ,,,5.29,,,,1.123,3.2065,5.29,1.123,4.167,1.29954779354
Brandon Myers,TE,2500,TB@Phi 01:00PM ET,2.744,TB,4.0,2.6,2.13,3.3,3.39,7.95,3.959,3.90414285714,7.95,2.13,5.82,1.49072413919
Darren Fells,TE,2500,Cin@Ari 08:30PM ET,5.814,Ari,2.0,2.0,4.96,2.0,5.62,7.54,6.221,4.33442857143,7.54,2.0,5.54,1.27813849247
Tony Moeaki,TE,2500,Ind@Atl 01:00PM ET,0.42,Atl,,,,,,,2.066,2.066,2.066,2.066,0.0,0.0
David Johnson,TE,2500,KC@SD 04:05PM ET,0.022,SD,2.5,7.2,5.6,7.4,4.83,2.03,2.2036,4.53765714286,7.4,2.03,5.37,1.18343008979
Clay Harbor,TE,2500,Ten@Jax 08:25PM ET,2.55,Jax,,6.6,,7.3,,,,6.95,7.3,6.6,0.7,0.10071942446
Ed Dickson,TE,2500,Was@Car 01:00PM ET,3.556,Car,2.0,3.6,4.94,3.8,3.06,3.77,4.244,3.63057142857,4.94,2.0,2.94,0.809789879594
Jared Cook,TE,2500,StL@Bal 01:00PM ET,5.778,StL,6.0,5.0,5.73,5.5,4.95,12.42,7.051,6.66442857143,12.42,4.95,7.47,1.12087629418
Garrett Graham,TE,2500,NYJ@Hou 01:00PM ET,1.625,Hou,,5.6,,5.8,,,1.32,4.24,5.8,1.32,4.48,1.05660377358
Andrew DePaola,TE,2500,TB@Phi 01:00PM ET,0.0,TB,,,,,,,,,,,,
Anthony McCoy,TE,2500,Was@Car 01:00PM ET,0.0,Was,,,,,,,,,,,,
Virgil Green,TE,2500,Den@Chi 01:00PM ET,2.889,Den,,4.6,3.89,4.3,,,1.08,3.4675,4.6,1.08,3.52,1.0151405912
John Phillips,TE,2500,KC@SD 04:05PM ET,2.133,SD,,,,,,,,,,,,
Richard Gordon,TE,2500,Den@Chi 01:00PM ET,0.0,Den,,,,,,,,,,,,
Kyle Nelson,TE,2500,SF@Sea 04:25PM ET,0.0,SF,,,,,,,,,,,,
Matthew Mulligan,TE,2500,Buf@NE 08:30PM ET,0.133,Buf,,,,,,,,,,,,
Lance Kendricks,TE,2500,StL@Bal 01:00PM ET,3.763,StL,,5.4,4.7,5.7,3.23,3.47,3.236,4.28933333333,5.7,3.23,2.47,0.575847062481
Jermaine Gresham,TE,2500,Cin@Ari 08:30PM ET,3.867,Ari,6.0,3.8,3.95,3.9,6.09,4.53,4.092,4.62314285714,6.09,3.8,2.29,0.495334033743
Jeff Cumberland,TE,2500,NYJ@Hou 01:00PM ET,1.588,NYJ,1.5,4.2,,4.1,1.89,4.05,2.346,3.01433333333,4.2,1.5,2.7,0.895720446754
Lee Smith,TE,2500,Oak@Det 01:00PM ET,1.511,Oak,,,3.93,,2.15,2.2,,2.76,3.93,2.15,1.78,0.644927536232
Luke Stocker,TE,2500,TB@Phi 01:00PM ET,0.743,TB,,,,,1.64,1.09,,1.365,1.64,1.09,0.55,0.40293040293
Sean McGrath,TE,2500,KC@SD 04:05PM ET,0.0,SD,,,,,,,,,,,,
Jordan Cameron,TE,2500,Dal@Mia 01:00PM ET,5.978,Mia,6.0,10.4,6.52,10.2,7.26,10.7,6.698,8.254,10.7,6.0,4.7,0.569420886843
Rhett Ellison,TE,2500,GB@Min 04:25PM ET,2.038,Min,,,4.67,,1.84,2.74,2.634,2.971,4.67,1.84,2.83,0.952541231908
Garrett Celek,TE,2500,SF@Sea 04:25PM ET,5.567,SF,6.0,2.4,5.64,3.2,4.73,6.51,5.11,4.79857142857,6.51,2.4,4.11,0.856504912176
James Hanna,TE,2500,Dal@Mia 01:00PM ET,0.614,Dal,,,,,2.04,2.17,,2.105,2.17,2.04,0.13,0.061757719715
Jake Stoneburner,TE,2500,Dal@Mia 01:00PM ET,3.617,Mia,,1.2,6.74,1.6,,,1.11,2.6625,6.74,1.11,5.63,2.11455399061
Mychal Rivera,TE,2500,Oak@Det 01:00PM ET,3.633,Oak,4.0,5.8,5.04,5.9,5.97,5.94,6.808,5.63685714286,6.808,4.0,2.808,0.498149931573
Cory Harkey,TE,2500,StL@Bal 01:00PM ET,0.311,StL,,,,,,,,,,,,
Beau Brinkley,TE,2500,Ten@Jax 08:25PM ET,0.0,Ten,,,,,,,,,,,,
Dwayne Allen,TE,2500,Ind@Atl 01:00PM ET,3.214,Ind,4.5,5.2,5.79,4.6,7.26,6.13,3.078,5.22257142857,7.26,3.078,4.182,0.800754964714
Kevin McDermott,TE,2500,GB@Min 04:25PM ET,0.0,Min,,,,,,,,,,,,
Tim Wright,TE,2500,Oak@Det 01:00PM ET,3.467,Det,,,,,,,,,,,,
Michael Williams,TE,2500,Buf@NE 08:30PM ET,0.433,NE,,,,,,,,,,,,
Chris Gragg,TE,2500,Buf@NE 08:30PM ET,3.067,Buf,,3.2,,3.6,,,2.798,3.19933333333,3.6,2.798,0.802,0.250677224422
Luke Willson,TE,2500,SF@Sea 04:25PM ET,3.438,Sea,,2.8,5.73,2.4,2.82,4.75,3.227,3.62116666667,5.73,2.4,3.33,0.919593132968
James Winchester,TE,2500,KC@SD 04:05PM ET,0.0,KC,,,,,,,,,,,,
Jack Doyle,TE,2500,Ind@Atl 01:00PM ET,2.189,Ind,,,,,2.23,,,2.23,2.23,2.23,0.0,0.0
Vance McDonald,TE,2500,SF@Sea 04:25PM ET,1.925,SF,,,2.76,,6.54,2.79,2.003,3.52325,6.54,2.003,4.537,1.28773149791
Ryan Hewitt,TE,2500,Cin@Ari 08:30PM ET,0.833,Cin,,,2.39,,2.06,1.15,,1.86666666667,2.39,1.15,1.24,0.664285714286
Levine Toilolo,TE,2500,Ind@Atl 01:00PM ET,1.289,Atl,,2.4,4.99,2.2,1.08,,2.168,2.5676,4.99,1.08,3.91,1.52282286961
Justice Cunningham,TE,2500,StL@Bal 01:00PM ET,0.0,StL,,,,,,,,,,,,
Gabe Holmes,TE,2500,Oak@Det 01:00PM ET,0.0,Oak,,,,,,,,,,,,
Gavin Escobar,TE,2500,Dal@Mia 01:00PM ET,1.622,Dal,2.0,4.6,4.53,4.3,2.04,,1.363,3.13883333333,4.6,1.363,3.237,1.03127488982
Dion Sims,TE,2500,Dal@Mia 01:00PM ET,3.217,Mia,,1.6,4.61,1.8,3.78,3.47,3.194,3.07566666667,4.61,1.6,3.01,0.97864961526
Nic Jacobs,TE,2500,Ten@Jax 08:25PM ET,0.178,Jax,,,,,,,,,,,,
Brandon Williams,TE,2500,Dal@Mia 01:00PM ET,0.0,Mia,,,,,,,,,,,,
Cooper Helfet,TE,2500,SF@Sea 04:25PM ET,0.0,Sea,,,,,,,,,,,,
Trey Burton,TE,2500,TB@Phi 01:00PM ET,0.0,Phi,,,,,,,,,,,,
Blake Bell,TE,2500,SF@Sea 04:25PM ET,0.671,SF,,,,,,,,,,,,
James O'Shaughnessy,TE,2500,KC@SD 04:05PM ET,2.1,KC,,,3.66,,,,,3.66,3.66,3.66,0.0,0.0
MyCole Pruitt,TE,2500,GB@Min 04:25PM ET,1.122,Min,,1.2,,1.6,2.69,,,1.83,2.69,1.2,1.49,0.814207650273
Cameron Brate,TE,2500,TB@Phi 01:00PM ET,2.914,TB,,,2.95,,2.56,,1.051,2.187,2.95,1.051,1.899,0.868312757202
Clive Walford,TE,2500,Oak@Det 01:00PM ET,4.356,Oak,2.0,1.4,4.83,1.7,6.02,4.69,2.654,3.32771428571,6.02,1.4,4.62,1.38834034515
C.J. Fiedorowicz,TE,2500,NYJ@Hou 01:00PM ET,3.1,Hou,,2.6,3.42,2.3,2.44,2.47,1.922,2.52533333333,3.42,1.922,1.498,0.593189017951
Brian Parker,TE,2500,KC@SD 04:05PM ET,0.8,KC,,,,,,,,,,,,
Scott Simonson,TE,2500,Was@Car 01:00PM ET,0.0,Car,,,,,,,,,,,,
Tyler Kroft,TE,2500,Cin@Ari 08:30PM ET,0.0,Cin,,1.4,,1.7,,,,1.55,1.7,1.4,0.3,0.193548387097
C.J. Uzomah,TE,2500,Cin@Ari 08:30PM ET,0.0,Cin,,,,,,,,,,,,
Austin Seferian-Jenkins,TE,2500,TB@Phi 01:00PM ET,17.95,TB,,17.6,,16.8,,,7.149,13.8496666667,17.6,7.149,10.451,0.754602998869
Demetrius Harris,TE,2500,KC@SD 04:05PM ET,0.389,KC,,,,,1.92,,,1.92,1.92,1.92,0.0,0.0
Nick Boyle,TE,2500,StL@Bal 01:00PM ET,3.2,Bal,,2.6,,2.3,2.82,,,2.57333333333,2.82,2.3,0.52,0.20207253886
Kennard Backman,TE,2500,GB@Min 04:25PM ET,0.0,GB,,1.2,,1.6,,,,1.4,1.6,1.2,0.4,0.285714285714
Troy Niklas,TE,2500,Cin@Ari 08:30PM ET,1.944,Ari,,,,,,,3.499,3.499,3.499,3.499,0.0,0.0
Phillip Supernaw,TE,2500,Ten@Jax 08:25PM ET,0.0,Ten,,,,,,,,,,,,
Maxx Williams,TE,2500,StL@Bal 01:00PM ET,4.6,Bal,4.0,6.4,7.1,6.2,5.87,3.52,3.43,5.21714285714,7.1,3.43,3.67,0.703450164294
Derek Carrier,TE,2500,Was@Car 01:00PM ET,3.456,Was,,2.6,2.84,3.3,3.15,,3.514,3.0808,3.514,2.6,0.914,0.296676188003
Geoff Swaim,TE,2500,Dal@Mia 01:00PM ET,0.5,Dal,,,,,,,,,,,,
Khari Lee,TE,2500,Den@Chi 01:00PM ET,0.0,Chi,,,,,,,,,,,,
Cowboys ,DST,2400,Dal@Mia 01:00PM ET,5.111,Dal,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,0.0,0.0
Titans ,DST,2400,Ten@Jax 08:25PM ET,6.667,Ten,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,0.0,0.0
Vikings ,DST,2300,GB@Min 04:25PM ET,8.222,Min,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0.0,0.0
Chargers ,DST,2300,KC@SD 04:05PM ET,4.0,SD,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,0.0,0.0
Buccaneers ,DST,2300,TB@Phi 01:00PM ET,7.667,TB,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,0.0,0.0
Lions ,DST,2200,Oak@Det 01:00PM ET,5.889,Det,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,0.0,0.0
49ers ,DST,2100,SF@Sea 04:25PM ET,4.333,SF,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,0.0,0.0
Redskins ,DST,2100,Was@Car 01:00PM ET,7.667,Was,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,0.0,0.0
Bears ,DST,2000,Den@Chi 01:00PM ET,4.778,Chi,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,0.0,0.0
Colts ,DST,2000,Ind@Atl 01:00PM ET,5.778,Ind,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,0.0,0.0
